Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2025-02-11,328.5,346.95,386.17,SELL,HOLD,311131.81,0.0,311131.81
2025-02-12,336.51,338.58,380.93,SELL,HOLD,311131.81,0.0,311131.81
2025-02-13,355.94,340.32,377.17,SELL,HOLD,311131.81,0.0,311131.81
2025-02-14,355.84,349.43,373.78,SELL,HOLD,311131.81,0.0,311131.81
2025-02-18,354.11,355.3,370.91,SELL,HOLD,311131.81,0.0,311131.81
2025-02-19,360.56,356.84,368.41,SELL,HOLD,311131.81,0.0,311131.81
2025-02-20,354.4,356.36,366.1,SELL,HOLD,311131.81,0.0,311131.81
2025-02-21,337.8,350.92,361.93,SELL,HOLD,311131.81,0.0,311131.81
2025-02-24,330.53,340.91,356.99,SELL,HOLD,311131.81,0.0,311131.81
2025-02-25,302.8,323.71,351.6,SELL,HOLD,311131.81,0.0,311131.81
2025-02-26,290.8,308.04,344.84,SELL,HOLD,311131.81,0.0,311131.81
2025-02-27,281.95,291.85,338.43,SELL,HOLD,311131.81,0.0,311131.81
2025-02-28,292.98,288.58,333.0,SELL,HOLD,311131.81,0.0,311131.81
2025-03-03,284.65,286.53,327.87,SELL,HOLD,311131.81,0.0,311131.81
2025-03-04,272.04,283.22,322.63,SELL,HOLD,311131.81,0.0,311131.81
2025-03-05,279.1,278.6,319.33,SELL,HOLD,311131.81,0.0,311131.81
2025-03-06,263.45,271.53,314.46,SELL,HOLD,311131.81,0.0,311131.81
2025-03-07,262.67,268.41,308.25,SELL,HOLD,311131.81,0.0,311131.81
2025-03-10,222.15,249.42,299.33,SELL,HOLD,311131.81,0.0,311131.81
2025-03-11,230.58,238.47,291.1,SELL,HOLD,311131.81,0.0,311131.81
2025-03-12,248.09,233.61,283.6,SELL,HOLD,311131.81,0.0,311131.81
2025-03-13,240.68,239.78,276.02,SELL,HOLD,311131.81,0.0,311131.81
2025-03-14,249.98,246.25,270.16,SELL,HOLD,311131.81,0.0,311131.81
2025-03-17,238.01,242.89,264.0,SELL,HOLD,311131.81,0.0,311131.81
2025-03-18,225.31,237.77,258.83,SELL,HOLD,311131.81,0.0,311131.81
2025-03-19,235.86,233.06,255.17,SELL,HOLD,311131.81,0.0,311131.81
2025-03-20,236.26,232.48,252.12,SELL,HOLD,311131.81,0.0,311131.81
2025-03-21,248.71,240.28,249.17,SELL,HOLD,311131.81,0.0,311131.81
2025-03-24,278.39,254.45,248.75,BUY,BUY,0.0,1116.4936,310820.68
2025-03-25,288.14,271.75,249.83,BUY,HOLD,0.0,1116.4936,321706.49
2025-03-26,272.06,279.53,249.36,BUY,HOLD,0.0,1116.4936,303753.25
2025-03-27,273.13,277.78,250.0,BUY,HOLD,0.0,1116.4936,304947.91
2025-03-28,263.55,269.58,250.06,BUY,HOLD,0.0,1116.4936,294251.88
2025-03-31,259.16,265.28,252.53,BUY,HOLD,0.0,1116.4936,289350.49
2025-04-01,268.46,263.72,255.05,BUY,HOLD,0.0,1116.4936,299733.87
2025-04-02,282.76,270.13,257.36,BUY,HOLD,0.0,1116.4936,315699.75
2025-04-03,267.28,272.83,259.14,BUY,HOLD,0.0,1116.4936,298416.41
2025-04-04,239.43,263.16,258.43,BUY,HOLD,0.0,1116.4936,267322.06
2025-04-07,233.29,246.67,258.12,SELL,SELL,260206.32,0.0,260206.32
2025-04-08,221.86,231.53,257.89,SELL,HOLD,260206.32,0.0,260206.32
2025-04-09,272.2,242.45,260.31,SELL,HOLD,260206.32,0.0,260206.32
2025-04-10,252.4,248.82,261.39,SELL,HOLD,260206.32,0.0,260206.32
2025-04-11,252.31,258.97,261.63,SELL,HOLD,260206.32,0.0,260206.32
2025-04-14,252.35,252.35,259.89,SELL,HOLD,260206.32,0.0,260206.32
2025-04-15,254.11,252.92,257.62,SELL,HOLD,260206.32,0.0,260206.32
2025-04-16,241.55,249.34,255.59,SELL,HOLD,260206.32,0.0,260206.32
2025-04-17,241.37,245.68,253.47,SELL,HOLD,260206.32,0.0,260206.32
2025-04-21,227.5,236.81,251.07,SELL,HOLD,260206.32,0.0,260206.32
2025-04-22,237.97,235.61,249.66,SELL,HOLD,260206.32,0.0,260206.32
2025-04-23,250.74,238.74,248.47,SELL,HOLD,260206.32,0.0,260206.32
2025-04-24,259.51,249.41,246.92,BUY,BUY,0.0,1001.6805,259946.12
2025-04-25,284.95,265.07,248.1,BUY,HOLD,0.0,1001.6805,285428.87
2025-04-28,285.88,276.78,251.2,BUY,HOLD,0.0,1001.6805,286360.43
2025-04-29,292.03,287.62,255.12,BUY,HOLD,0.0,1001.6805,292520.76
2025-04-30,282.16,286.69,259.14,BUY,HOLD,0.0,1001.6805,282634.17
2025-05-01,280.52,284.9,259.69,BUY,HOLD,0.0,1001.6805,280991.4
2025-05-02,287.21,283.3,262.01,BUY,HOLD,0.0,1001.6805,287692.65
2025-05-05,280.26,282.66,263.87,BUY,HOLD,0.0,1001.6805,280730.99
