Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-01-12,218.89,225.23,266.69,SELL,HOLD,293740.41,0.0,293740.41
2024-01-16,219.91,215.44,260.85,SELL,HOLD,293740.41,0.0,293740.41
2024-01-17,215.55,205.53,254.33,SELL,HOLD,293740.41,0.0,293740.41
2024-01-18,211.88,195.69,247.23,SELL,HOLD,293740.41,0.0,293740.41
2024-01-19,212.19,186.1,239.61,SELL,HOLD,293740.41,0.0,293740.41
2024-01-22,208.8,176.92,231.58,SELL,HOLD,293740.41,0.0,293740.41
2024-01-23,209.14,168.31,223.27,SELL,HOLD,293740.41,0.0,293740.41
2024-01-24,207.83,160.42,214.79,SELL,HOLD,293740.41,0.0,293740.41
2024-01-25,182.63,153.37,206.26,SELL,HOLD,293740.41,0.0,293740.41
2024-01-26,183.25,147.25,197.83,SELL,HOLD,293740.41,0.0,293740.41
2024-01-29,190.93,142.15,189.62,SELL,HOLD,293740.41,0.0,293740.41
2024-01-30,191.59,138.19,181.76,SELL,HOLD,293740.41,0.0,293740.41
2024-01-31,187.29,135.35,174.37,SELL,HOLD,293740.41,0.0,293740.41
2024-02-01,188.86,133.72,167.57,SELL,HOLD,293740.41,0.0,293740.41
2024-02-02,187.91,133.22,161.45,SELL,HOLD,293740.41,0.0,293740.41
2024-02-05,181.06,133.9,156.1,SELL,HOLD,293740.41,0.0,293740.41
2024-02-06,185.1,135.61,151.6,SELL,HOLD,293740.41,0.0,293740.41
2024-02-07,187.58,138.34,148.01,SELL,HOLD,293740.41,0.0,293740.41
2024-02-08,189.56,141.97,145.36,SELL,HOLD,293740.41,0.0,293740.41
2024-02-09,193.57,146.4,143.66,BUY,BUY,0.0,1515.9718,293446.67
2024-02-12,188.13,151.53,142.93,BUY,HOLD,0.0,1515.9718,285199.78
2024-02-13,184.02,157.14,143.12,BUY,HOLD,0.0,1515.9718,278969.13
2024-02-14,188.71,163.1,144.2,BUY,HOLD,0.0,1515.9718,286079.05
2024-02-15,200.45,169.31,146.12,BUY,HOLD,0.0,1515.9718,303876.54
2024-02-16,199.95,175.58,148.79,BUY,HOLD,0.0,1515.9718,303118.55
2024-02-20,193.76,181.87,152.14,BUY,HOLD,0.0,1515.9718,293734.69
2024-02-21,194.77,187.99,156.08,BUY,HOLD,0.0,1515.9718,295265.83
2024-02-22,197.41,193.86,160.49,BUY,HOLD,0.0,1515.9718,299268.0
2024-02-23,191.97,199.29,165.26,BUY,HOLD,0.0,1515.9718,291021.11
2024-02-26,199.4,204.25,170.28,BUY,HOLD,0.0,1515.9718,302284.77
2024-02-27,199.73,208.71,175.45,BUY,HOLD,0.0,1515.9718,302785.04
2024-02-28,202.04,212.63,180.66,BUY,HOLD,0.0,1515.9718,306286.93
2024-02-29,201.88,215.95,185.81,BUY,HOLD,0.0,1515.9718,306044.39
2024-03-01,202.64,218.72,190.8,BUY,HOLD,0.0,1515.9718,307196.52
2024-03-04,188.14,220.97,195.57,BUY,HOLD,0.0,1515.9718,285214.93
2024-03-05,180.74,222.74,200.05,BUY,HOLD,0.0,1515.9718,273996.75
2024-03-06,176.54,223.98,204.17,BUY,HOLD,0.0,1515.9718,267629.65
2024-03-07,178.65,224.87,207.93,BUY,HOLD,0.0,1515.9718,270828.35
2024-03-08,175.34,225.4,211.27,BUY,HOLD,0.0,1515.9718,265810.49
2024-03-11,177.77,225.66,214.19,BUY,HOLD,0.0,1515.9718,269494.31
2024-03-12,177.54,225.67,216.69,BUY,HOLD,0.0,1515.9718,269145.62
2024-03-13,169.48,225.53,218.78,BUY,HOLD,0.0,1515.9718,256926.89
2024-03-14,162.5,225.29,220.47,BUY,HOLD,0.0,1515.9718,246345.42
2024-03-15,163.57,224.99,221.83,BUY,HOLD,0.0,1515.9718,247967.52
2024-03-18,173.8,224.65,222.86,BUY,HOLD,0.0,1515.9718,263475.9
2024-03-19,171.32,224.31,223.59,BUY,HOLD,0.0,1515.9718,259716.3
2024-03-20,175.66,223.95,224.09,HOLD,HOLD,0.0,1515.9718,266295.61
2024-03-21,172.82,223.58,224.38,SELL,SELL,261728.27,0.0,261728.27
2024-03-22,170.83,223.25,224.5,SELL,HOLD,261728.27,0.0,261728.27
2024-03-25,172.63,222.92,224.48,SELL,HOLD,261728.27,0.0,261728.27
2024-03-26,177.67,222.51,224.34,SELL,HOLD,261728.27,0.0,261728.27
2024-03-27,179.83,222.13,224.13,SELL,HOLD,261728.27,0.0,261728.27
2024-03-28,175.79,221.67,223.84,SELL,HOLD,261728.27,0.0,261728.27
2024-04-01,175.22,221.19,223.5,SELL,HOLD,261728.27,0.0,261728.27
2024-04-02,166.63,220.63,223.12,SELL,HOLD,261728.27,0.0,261728.27
2024-04-03,168.38,219.95,222.69,SELL,HOLD,261728.27,0.0,261728.27
2024-04-04,171.11,219.2,222.23,SELL,HOLD,261728.27,0.0,261728.27
2024-04-05,164.9,218.35,221.73,SELL,HOLD,261728.27,0.0,261728.27
2024-04-08,172.98,217.47,221.19,SELL,HOLD,261728.27,0.0,261728.27
2024-04-09,176.88,216.51,220.6,SELL,HOLD,261728.27,0.0,261728.27
2024-04-10,171.76,215.57,219.99,SELL,HOLD,261728.27,0.0,261728.27
2024-04-11,174.6,214.62,219.32,SELL,HOLD,261728.27,0.0,261728.27
2024-04-12,171.05,213.74,218.63,SELL,HOLD,261728.27,0.0,261728.27
2024-04-15,161.48,212.93,217.92,SELL,HOLD,261728.27,0.0,261728.27
2024-04-16,157.11,212.31,217.2,SELL,HOLD,261728.27,0.0,261728.27
2024-04-17,155.45,211.83,216.5,SELL,HOLD,261728.27,0.0,261728.27
2024-04-18,149.93,211.52,215.8,SELL,HOLD,261728.27,0.0,261728.27
2024-04-19,147.05,211.35,215.14,SELL,HOLD,261728.27,0.0,261728.27
